Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol,Action,Severity,Country,Services,Packates,Incidents,Description
01-02-2023 17:35,192.168.1.5,45678,10.0.0.3,22,UDP,Block,High,India,Mail,420,71,DNS traffic blocked from suspicious source IP
01-02-2023 19:44,194.168.1.4,54321,8.8.4.4,22,TCP,Allow,Low,USA,News,190,66,SSH traffic allowed from trusted internal network to internal server
01-02-2023 03:02,194.168.1.4,54321,10.0.0.1,22,TCP,Allow,Low,UK,Mail,405,60,SSH traffic allowed from trusted internal network to internal server
01-04-2023 18:00,171.168.1.3,12345,8.8.8.8,22,TCP,Allow,Medium,China,Web Access,975,83,DNS traffic blocked from suspicious source IP
01-01-2023 07:56,192.168.1.2,45678,10.0.0.2,53,TCP,Allow,Medium,UK,Web Access,306,83,DNS traffic blocked from suspicious source IP
01-02-2023 01:39,172.168.1.1,45698,10.0.0.1,53,TCP,Allow,Medium,USA,News,490,93,DNS traffic blocked from suspicious source IP
01-03-2023 13:37,194.168.1.4,67890,10.0.0.1,80,UDP,Allow,Low,USA,Database,537,81,HTTP traffic allowed from internal network to external server
01-02-2023 09:12,194.168.1.4,45678,8.8.8.8,53,TCP,Block,High,India,Mail,411,90,HTTP traffic allowed from internal network to external server
01-04-2023 15:42,172.168.1.1,45678,10.0.0.1,53,TCP,Allow,Medium,USA,Database,815,77,HTTP traffic allowed from internal network to external server
01-04-2023 21:27,194.168.1.4,67890,10.0.0.3,22,TCP,Allow,Medium,USA,Mail,975,78,DNS traffic blocked from suspicious source IP
01-03-2023 18:52,172.168.1.1,54321,10.0.0.2,80,TCP,Allow,Medium,China,Application Access,677,86,SSH traffic allowed from trusted internal network to internal server
01-04-2023 18:54,172.168.1.1,45698,10.0.0.2,22,TCP,Block,High,USA,News,589,59,DNS traffic blocked from suspicious source IP
01-02-2023 09:38,194.168.1.4,45678,10.0.0.2,22,TCP,Block,High,India,Mail,619,75,DNS traffic blocked from suspicious source IP
01-03-2023 01:17,171.168.1.3,45678,10.0.0.2,22,TCP,Block,High,USA,News,748,79,HTTP traffic allowed from internal network to external server
01-01-2023 19:23,194.168.1.4,45678,8.8.8.8,80,UDP,Block,High,UK,News,333,58,HTTP traffic allowed from internal network to external server
01-04-2023 04:21,194.168.1.4,12345,10.0.0.2,80,TCP,Allow,Medium,USA,Mail,905,87,SSH traffic allowed from trusted internal network to internal server
01-01-2023 19:46,192.168.1.2,12546,8.8.8.8,22,UDP,Block,High,UK,Mail,578,97,HTTP traffic allowed from internal network to external server
01-02-2023 14:38,194.168.1.4,45698,10.0.0.3,80,UDP,Block,High,USA,News,514,81,SSH traffic allowed from trusted internal network to internal server
01-04-2023 00:19,192.168.1.2,54321,8.8.4.4,53,UDP,Block,High,USA,Database,105,95,SSH traffic allowed from trusted internal network to internal server
01-03-2023 06:45,172.168.1.1,67890,10.0.0.1,53,TCP,Allow,Low,UK,Mail,825,99,DNS traffic blocked from suspicious source IP
01-01-2023 04:38,194.168.1.4,54321,10.0.0.2,53,TCP,Allow,Medium,USA,Application Access,318,81,DNS traffic blocked from suspicious source IP
01-01-2023 15:37,194.168.1.4,12546,8.8.4.4,22,UDP,Block,High,India,Application Access,637,82,HTTP traffic allowed from internal network to external server
01-02-2023 22:33,192.168.1.2,45678,10.0.0.3,22,TCP,Allow,Low,China,Mail,811,68,SSH traffic allowed from trusted internal network to internal server
01-02-2023 04:20,192.168.1.2,12345,10.0.0.3,80,UDP,Block,High,India,Database,117,91,DNS traffic blocked from suspicious source IP
01-04-2023 09:40,194.168.1.4,54321,10.0.0.3,80,UDP,Allow,Low,China,Web Access,497,98,SSH traffic allowed from trusted internal network to internal server
01-01-2023 02:18,192.168.1.2,45698,10.0.0.3,80,TCP,Allow,Medium,India,Web Access,565,95,HTTP traffic allowed from internal network to external server
01-03-2023 01:01,171.168.1.3,45678,10.0.0.2,80,UDP,Allow,Low,India,Application Access,847,59,HTTP traffic allowed from internal network to external server
01-02-2023 06:21,192.168.1.2,12345,10.0.0.3,22,TCP,Allow,Low,UK,Web Access,383,67,HTTP traffic allowed from internal network to external server
01-02-2023 19:08,192.168.1.5,54321,10.0.0.2,80,TCP,Allow,Low,China,Mail,377,81,DNS traffic blocked from suspicious source IP
01-02-2023 23:09,192.168.1.5,67890,10.0.0.1,22,UDP,Block,High,USA,News,617,85,HTTP traffic allowed from internal network to external server
01-04-2023 02:12,172.168.1.1,12546,8.8.8.8,22,TCP,Allow,Medium,India,Mail,366,92,HTTP traffic allowed from internal network to external server
01-04-2023 06:21,171.168.1.3,45698,10.0.0.2,22,UDP,Block,High,UK,Database,561,80,SSH traffic allowed from trusted internal network to internal server
01-03-2023 11:01,194.168.1.4,12345,8.8.4.4,22,UDP,Allow,Low,China,Web Access,405,83,DNS traffic blocked from suspicious source IP
01-01-2023 00:48,194.168.1.4,54321,8.8.4.4,80,TCP,Block,High,UK,Application Access,393,99,SSH traffic allowed from trusted internal network to internal server
01-01-2023 09:43,172.168.1.1,12345,10.0.0.1,22,UDP,Allow,Low,India,Application Access,100,66,HTTP traffic allowed from internal network to external server
01-04-2023 05:10,194.168.1.4,45698,8.8.4.4,80,UDP,Block,High,India,Mail,522,58,HTTP traffic allowed from internal network to external server
01-02-2023 15:03,192.168.1.2,67890,10.0.0.2,53,UDP,Block,High,China,Web Access,876,58,DNS traffic blocked from suspicious source IP
01-02-2023 19:31,172.168.1.1,45678,10.0.0.1,22,UDP,Allow,Low,UK,Mail,459,73,HTTP traffic allowed from internal network to external server
01-02-2023 09:19,171.168.1.3,67890,10.0.0.1,22,UDP,Block,High,UK,Database,590,73,DNS traffic blocked from suspicious source IP
01-03-2023 03:04,172.168.1.1,45698,10.0.0.2,22,UDP,Allow,Low,UK,Application Access,641,84,DNS traffic blocked from suspicious source IP
01-03-2023 00:56,192.168.1.5,45698,10.0.0.2,22,TCP,Block,High,India,Database,865,86,HTTP traffic allowed from internal network to external server
01-04-2023 19:32,192.168.1.2,54321,8.8.8.8,22,UDP,Allow,Low,India,Web Access,538,77,SSH traffic allowed from trusted internal network to internal server
01-01-2023 13:25,194.168.1.4,12546,10.0.0.2,80,TCP,Allow,Low,China,Database,650,76,SSH traffic allowed from trusted internal network to internal server
01-02-2023 05:45,194.168.1.4,12546,10.0.0.1,22,TCP,Block,High,UK,Web Access,640,56,SSH traffic allowed from trusted internal network to internal server
01-02-2023 22:14,192.168.1.5,12345,10.0.0.3,80,TCP,Block,High,India,Web Access,741,82,HTTP traffic allowed from internal network to external server
01-02-2023 01:47,192.168.1.2,45678,10.0.0.2,53,UDP,Allow,Low,India,Database,729,82,DNS traffic blocked from suspicious source IP
01-02-2023 00:58,194.168.1.4,12345,10.0.0.3,80,UDP,Allow,Medium,UK,Database,990,92,SSH traffic allowed from trusted internal network to internal server
01-02-2023 05:05,171.168.1.3,54321,8.8.4.4,80,UDP,Allow,Medium,UK,Database,761,96,SSH traffic allowed from trusted internal network to internal server
01-02-2023 21:55,192.168.1.2,54321,8.8.8.8,53,UDP,Allow,Medium,UK,News,128,72,SSH traffic allowed from trusted internal network to internal server
01-04-2023 18:43,192.168.1.5,54321,10.0.0.3,80,TCP,Allow,Medium,India,Application Access,984,90,DNS traffic blocked from suspicious source IP
01-02-2023 12:54,192.168.1.5,67890,10.0.0.2,53,UDP,Block,High,USA,News,607,81,SSH traffic allowed from trusted internal network to internal server
01-02-2023 08:26,192.168.1.5,45678,10.0.0.1,22,TCP,Allow,Low,USA,Mail,488,69,SSH traffic allowed from trusted internal network to internal server
01-02-2023 08:04,192.168.1.2,12546,8.8.4.4,80,UDP,Allow,Medium,USA,Mail,790,64,DNS traffic blocked from suspicious source IP
01-01-2023 23:44,194.168.1.4,12546,8.8.8.8,80,UDP,Allow,Medium,USA,Web Access,414,81,HTTP traffic allowed from internal network to external server
01-04-2023 05:41,192.168.1.5,12345,8.8.8.8,53,TCP,Block,High,UK,Mail,451,92,HTTP traffic allowed from internal network to external server
01-04-2023 15:07,192.168.1.2,67890,10.0.0.2,22,TCP,Allow,Medium,India,Web Access,789,56,DNS traffic blocked from suspicious source IP
01-04-2023 09:34,172.168.1.1,54321,8.8.4.4,80,UDP,Block,High,India,Database,251,57,HTTP traffic allowed from internal network to external server
01-03-2023 02:26,172.168.1.1,54321,8.8.4.4,53,UDP,Allow,Medium,USA,Database,905,65,SSH traffic allowed from trusted internal network to internal server
01-03-2023 00:40,192.168.1.5,67890,8.8.4.4,80,TCP,Allow,Medium,India,Web Access,756,79,HTTP traffic allowed from internal network to external server
01-01-2023 21:28,194.168.1.4,45698,10.0.0.3,80,TCP,Block,High,UK,Mail,644,56,DNS traffic blocked from suspicious source IP
01-02-2023 17:50,192.168.1.2,54321,10.0.0.1,53,TCP,Block,High,UK,Database,366,89,DNS traffic blocked from suspicious source IP
01-03-2023 10:49,171.168.1.3,12546,8.8.8.8,22,TCP,Block,High,China,News,536,63,HTTP traffic allowed from internal network to external server
01-03-2023 19:02,194.168.1.4,67890,10.0.0.2,22,TCP,Allow,Low,USA,Database,332,68,HTTP traffic allowed from internal network to external server
01-02-2023 09:56,194.168.1.4,67890,10.0.0.2,22,TCP,Block,High,USA,News,803,62,HTTP traffic allowed from internal network to external server
01-02-2023 11:53,192.168.1.2,45698,10.0.0.2,22,TCP,Block,High,UK,Web Access,227,63,DNS traffic blocked from suspicious source IP
01-03-2023 15:28,192.168.1.2,12345,10.0.0.1,80,TCP,Allow,Low,UK,News,122,65,DNS traffic blocked from suspicious source IP
01-03-2023 04:18,172.168.1.1,12345,10.0.0.3,53,UDP,Allow,Low,UK,Database,162,68,DNS traffic blocked from suspicious source IP
01-04-2023 03:53,172.168.1.1,54321,10.0.0.1,22,TCP,Allow,Medium,India,Database,310,83,SSH traffic allowed from trusted internal network to internal server
01-02-2023 13:27,192.168.1.5,12345,8.8.4.4,80,UDP,Allow,Medium,USA,Application Access,574,98,HTTP traffic allowed from internal network to external server
01-04-2023 16:42,171.168.1.3,54321,10.0.0.2,80,UDP,Block,High,USA,Mail,601,92,HTTP traffic allowed from internal network to external server
01-01-2023 14:33,171.168.1.3,12546,8.8.4.4,80,UDP,Block,High,UK,News,609,56,HTTP traffic allowed from internal network to external server
01-04-2023 15:45,192.168.1.5,54321,8.8.8.8,22,UDP,Allow,Low,China,Mail,187,65,SSH traffic allowed from trusted internal network to internal server
01-02-2023 20:47,192.168.1.2,67890,10.0.0.1,22,TCP,Block,High,USA,Database,559,76,HTTP traffic allowed from internal network to external server
01-03-2023 20:54,172.168.1.1,54321,10.0.0.1,22,TCP,Allow,Low,India,Database,914,55,DNS traffic blocked from suspicious source IP
01-03-2023 00:41,192.168.1.2,45678,10.0.0.3,80,UDP,Block,High,UK,News,447,50,HTTP traffic allowed from internal network to external server
01-04-2023 11:18,192.168.1.2,54321,8.8.8.8,22,TCP,Block,High,USA,Application Access,201,59,HTTP traffic allowed from internal network to external server
01-02-2023 18:56,171.168.1.3,67890,10.0.0.1,80,TCP,Allow,Low,China,Mail,181,56,SSH traffic allowed from trusted internal network to internal server
01-03-2023 20:07,192.168.1.2,54321,10.0.0.1,80,UDP,Block,High,China,Database,512,72,HTTP traffic allowed from internal network to external server
01-02-2023 19:17,192.168.1.2,12546,8.8.8.8,53,TCP,Block,High,USA,News,310,82,HTTP traffic allowed from internal network to external server
01-04-2023 11:37,192.168.1.5,45698,10.0.0.2,22,UDP,Allow,Medium,USA,Mail,467,76,HTTP traffic allowed from internal network to external server
01-01-2023 17:48,192.168.1.5,54321,10.0.0.1,80,TCP,Allow,Low,UK,Web Access,962,93,HTTP traffic allowed from internal network to external server
01-01-2023 12:43,192.168.1.2,45698,8.8.4.4,53,UDP,Block,High,USA,Database,404,63,HTTP traffic allowed from internal network to external server
01-04-2023 11:56,171.168.1.3,67890,8.8.8.8,80,TCP,Allow,Medium,India,Mail,840,65,SSH traffic allowed from trusted internal network to internal server
01-03-2023 03:08,172.168.1.1,45698,10.0.0.2,80,TCP,Block,High,UK,Database,711,50,HTTP traffic allowed from internal network to external server
01-02-2023 20:48,192.168.1.2,45698,8.8.4.4,80,UDP,Block,High,China,Application Access,817,54,DNS traffic blocked from suspicious source IP
01-01-2023 08:24,192.168.1.5,45678,10.0.0.2,80,TCP,Block,High,USA,Web Access,786,78,SSH traffic allowed from trusted internal network to internal server
01-03-2023 17:29,172.168.1.1,45678,10.0.0.2,53,TCP,Block,High,China,Web Access,316,69,DNS traffic blocked from suspicious source IP
01-04-2023 04:33,192.168.1.2,12546,8.8.8.8,53,UDP,Block,High,USA,Application Access,900,58,HTTP traffic allowed from internal network to external server
01-04-2023 04:57,194.168.1.4,54321,10.0.0.1,22,TCP,Allow,Low,India,Web Access,522,65,SSH traffic allowed from trusted internal network to internal server
01-04-2023 07:43,172.168.1.1,12345,8.8.8.8,53,TCP,Allow,Low,China,Application Access,579,85,HTTP traffic allowed from internal network to external server
01-03-2023 09:23,171.168.1.3,45678,10.0.0.1,53,TCP,Block,High,India,Application Access,482,57,DNS traffic blocked from suspicious source IP
01-01-2023 01:25,194.168.1.4,45698,8.8.8.8,80,TCP,Block,High,UK,Mail,115,60,HTTP traffic allowed from internal network to external server
01-04-2023 00:16,172.168.1.1,67890,8.8.4.4,22,TCP,Allow,Medium,USA,Web Access,348,56,HTTP traffic allowed from internal network to external server
01-02-2023 20:08,194.168.1.4,54321,10.0.0.2,53,TCP,Allow,Low,USA,Web Access,371,53,DNS traffic blocked from suspicious source IP
01-04-2023 18:08,172.168.1.1,45698,8.8.8.8,53,UDP,Block,High,USA,News,741,58,SSH traffic allowed from trusted internal network to internal server
01-02-2023 10:40,194.168.1.4,67890,10.0.0.1,80,UDP,Block,High,UK,Application Access,248,72,HTTP traffic allowed from internal network to external server
01-03-2023 21:14,171.168.1.3,45678,10.0.0.1,22,TCP,Allow,Low,China,News,778,57,HTTP traffic allowed from internal network to external server
01-04-2023 17:51,194.168.1.4,12546,10.0.0.3,22,UDP,Block,High,UK,Application Access,273,88,SSH traffic allowed from trusted internal network to internal server
01-02-2023 23:52,192.168.1.5,45698,8.8.4.4,22,TCP,Block,High,India,Mail,970,69,HTTP traffic allowed from internal network to external server
01-01-2023 05:33,192.168.1.2,54321,10.0.0.1,53,UDP,Allow,Medium,USA,Database,983,70,HTTP traffic allowed from internal network to external server
01-01-2023 05:58,194.168.1.4,12345,10.0.0.3,22,UDP,Block,High,USA,Application Access,691,68,HTTP traffic allowed from internal network to external server
01-02-2023 03:27,194.168.1.4,12546,10.0.0.3,53,UDP,Allow,Low,China,Database,673,63,HTTP traffic allowed from internal network to external server
01-04-2023 12:10,194.168.1.4,67890,8.8.4.4,80,TCP,Allow,Low,UK,News,633,58,HTTP traffic allowed from internal network to external server
01-03-2023 19:41,194.168.1.4,54321,10.0.0.1,80,UDP,Block,High,UK,Mail,160,57,HTTP traffic allowed from internal network to external server
01-04-2023 19:56,194.168.1.4,12345,8.8.4.4,53,UDP,Block,High,India,Web Access,931,56,HTTP traffic allowed from internal network to external server
01-03-2023 09:05,192.168.1.5,45678,8.8.8.8,80,UDP,Allow,Low,China,News,621,57,HTTP traffic allowed from internal network to external server
01-03-2023 13:36,192.168.1.5,45698,8.8.8.8,53,UDP,Allow,Medium,USA,News,515,99,HTTP traffic allowed from internal network to external server
01-03-2023 19:17,171.168.1.3,12546,10.0.0.1,80,UDP,Allow,Low,USA,Database,804,86,HTTP traffic allowed from internal network to external server
01-03-2023 03:41,192.168.1.5,12546,8.8.4.4,22,UDP,Allow,Medium,USA,Application Access,359,64,DNS traffic blocked from suspicious source IP
01-04-2023 03:25,194.168.1.4,45698,10.0.0.1,22,TCP,Allow,Low,India,Mail,730,74,DNS traffic blocked from suspicious source IP
01-03-2023 13:52,192.168.1.5,67890,10.0.0.2,53,UDP,Block,High,China,Application Access,341,58,DNS traffic blocked from suspicious source IP
01-02-2023 22:34,171.168.1.3,12546,10.0.0.2,22,UDP,Block,High,USA,Web Access,472,87,HTTP traffic allowed from internal network to external server
01-03-2023 11:22,192.168.1.2,67890,10.0.0.1,53,TCP,Block,High,UK,News,603,79,DNS traffic blocked from suspicious source IP
01-02-2023 05:04,172.168.1.1,12345,10.0.0.1,22,UDP,Allow,Low,China,Mail,515,73,SSH traffic allowed from trusted internal network to internal server
01-03-2023 12:02,192.168.1.5,45698,8.8.4.4,22,UDP,Allow,Low,USA,Mail,772,68,SSH traffic allowed from trusted internal network to internal server
01-01-2023 23:17,172.168.1.1,12345,8.8.8.8,22,UDP,Allow,Medium,India,Mail,293,93,HTTP traffic allowed from internal network to external server
01-04-2023 00:16,171.168.1.3,12345,10.0.0.1,22,TCP,Block,High,India,Database,913,59,HTTP traffic allowed from internal network to external server
01-02-2023 17:57,171.168.1.3,45678,8.8.4.4,80,UDP,Allow,Low,China,Database,372,66,SSH traffic allowed from trusted internal network to internal server
01-04-2023 06:30,172.168.1.1,67890,10.0.0.3,22,UDP,Allow,Medium,USA,Mail,522,82,HTTP traffic allowed from internal network to external server
01-01-2023 16:13,194.168.1.4,54321,10.0.0.3,22,UDP,Allow,Medium,India,News,865,57,DNS traffic blocked from suspicious source IP
01-03-2023 17:06,172.168.1.1,12345,10.0.0.3,53,UDP,Block,High,China,Application Access,621,64,SSH traffic allowed from trusted internal network to internal server
